BetaP_SE_0, BetaP_SE_1, rho_0,gamma_ei,gamma_ir,S0_0, E0_0, I0_0, R0_0, S_0_0, E_0_0, I_0_0, R_0_0, S_star_0_0, E_star_0_0, I_star_0_0, R_star_0_0, P_SE_0_0, S_0_1, E_0_1, I_0_1, R_0_1, S_star_0_1, E_star_0_1, I_star_0_1, R_star_0_1, P_SE_0_1, S_0_2, E_0_2, I_0_2, R_0_2, S_star_0_2, E_star_0_2, I_star_0_2, R_star_0_2, P_SE_0_2, S_0_3, E_0_3, I_0_3, R_0_3, S_star_0_3, E_star_0_3, I_star_0_3, R_star_0_3, P_SE_0_3, S_0_4, E_0_4, I_0_4, R_0_4, S_star_0_4, E_star_0_4, I_star_0_4, R_star_0_4, P_SE_0_4, S_0_5, E_0_5, I_0_5, R_0_5, S_star_0_5, E_star_0_5, I_star_0_5, R_star_0_5, P_SE_0_5, S_0_6, E_0_6, I_0_6, R_0_6, S_star_0_6, E_star_0_6, I_star_0_6, R_star_0_6, P_SE_0_6, S_0_7, E_0_7, I_0_7, R_0_7, S_star_0_7, E_star_0_7, I_star_0_7, R_star_0_7, P_SE_0_7, S_0_8, E_0_8, I_0_8, R_0_8, S_star_0_8, E_star_0_8, I_star_0_8, R_star_0_8, P_SE_0_8, S_0_9, E_0_9, I_0_9, R_0_9, S_star_0_9, E_star_0_9, I_star_0_9, R_star_0_9, P_SE_0_9, S_0_10, E_0_10, I_0_10, R_0_10, S_star_0_10, E_star_0_10, I_star_0_10, R_star_0_10, P_SE_0_10, S_0_11, E_0_11, I_0_11, R_0_11, S_star_0_11, E_star_0_11, I_star_0_11, R_star_0_11, P_SE_0_11, S_0_12, E_0_12, I_0_12, R_0_12, S_star_0_12, E_star_0_12, I_star_0_12, R_star_0_12, P_SE_0_12, S_0_13, E_0_13, I_0_13, R_0_13, S_star_0_13, E_star_0_13, I_star_0_13, R_star_0_13, P_SE_0_13, S_0_14, E_0_14, I_0_14, R_0_14, S_star_0_14, E_star_0_14, I_star_0_14, R_star_0_14, P_SE_0_14, S_0_15, E_0_15, I_0_15, R_0_15, S_star_0_15, E_star_0_15, I_star_0_15, R_star_0_15, P_SE_0_15, S_0_16, E_0_16, I_0_16, R_0_16, S_star_0_16, E_star_0_16, I_star_0_16, R_star_0_16, P_SE_0_16, S_0_17, E_0_17, I_0_17, R_0_17, S_star_0_17, E_star_0_17, I_star_0_17, R_star_0_17, P_SE_0_17, S_0_18, E_0_18, I_0_18, R_0_18, S_star_0_18, E_star_0_18, I_star_0_18, R_star_0_18, P_SE_0_18, S_0_19, E_0_19, I_0_19, R_0_19, S_star_0_19, E_star_0_19, I_star_0_19, R_star_0_19, P_SE_0_19, S_0_20, E_0_20, I_0_20, R_0_20, S_star_0_20, E_star_0_20, I_star_0_20, R_star_0_20, P_SE_0_20, S_0_21, E_0_21, I_0_21, R_0_21, S_star_0_21, E_star_0_21, I_star_0_21, R_star_0_21, P_SE_0_21, S_0_22, E_0_22, I_0_22, R_0_22, S_star_0_22, E_star_0_22, I_star_0_22, R_star_0_22, P_SE_0_22, S_0_23, E_0_23, I_0_23, R_0_23, S_star_0_23, E_star_0_23, I_star_0_23, R_star_0_23, P_SE_0_23, S_0_24, E_0_24, I_0_24, R_0_24, S_star_0_24, E_star_0_24, I_star_0_24, R_star_0_24, P_SE_0_24, S_0_25, E_0_25, I_0_25, R_0_25, S_star_0_25, E_star_0_25, I_star_0_25, R_star_0_25, P_SE_0_25, S_0_26, E_0_26, I_0_26, R_0_26, S_star_0_26, E_star_0_26, I_star_0_26, R_star_0_26, P_SE_0_26, Iteration,Time
-2.20158,-0.119017,0.845185,0.324723,0.179548,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0439476, 29, 1, 2, 0, 0, 1, 1, 0, 0.047247, 28, 1, 3, 0, 0, 3, 1, 1, 0.020529, 25, 3, 3, 1, 0, 0, 3, 1, 0.030635, 25, 0, 5, 2, 0, 0, 0, 3, 0.017137, 25, 0, 2, 5, 0, 1, 0, 0, 0.0309832, 24, 1, 2, 5, 0, 0, 1, 1, 0.0385778, 24, 0, 2, 6, 0, 1, 0, 1, 0.020529, 23, 1, 1, 7, 0, 2, 1, 0, 0.00771912, 21, 2, 2, 7, 0, 1, 2, 0, 0.0149871, 20, 1, 4, 7, 0, 0, 1, 2, 0.0668062, 20, 0, 3, 9, 0, 0, 0, 1, 0.030635, 20, 0, 2, 10, 0, 1, 0, 1, 0.00752186, 19, 1, 1, 11, 0, 0, 1, 0, 0.0174901, 19, 0, 2, 11, 0, 0, 0, 1, 0.00878361, 19, 0, 1, 12, 0, 0, 0, 0, 0.00598339, 19, 0, 1, 12, 0, 0, 0, 1, 0.0055946, 19, 0, 0, 13, 0, 0, 0, 0, 0.00364763, 19, 0, 0, 13, 0, 0, 0, 0, 0.00203533, 19, 0, 0, 13, 0, 0, 0, 0, 0.00489124, 19, 0, 0, 13, 0, 0, 0, 0, 0.00269432, 19, 0, 0, 13, 0, 0, 0, 0, 0.000828219, 19, 0, 0, 13, 0, 0, 0, 0, 0.000176526, 19, 0, 0, 13, 0, 0, 0, 0, 0.000268557, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 10000,4
-1.79202,-0.201304,0.891881,0.295231,0.165385,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0654507, 29, 1, 2, 0, 0, 1, 1, 0, 0.0703043, 28, 1, 3, 0, 0, 3, 1, 1, 0.030759, 25, 3, 3, 1, 0, 0, 3, 1, 0.0457818, 25, 0, 5, 2, 0, 0, 0, 3, 0.025699, 25, 0, 2, 5, 0, 1, 0, 0, 0.0466008, 24, 1, 2, 5, 0, 0, 1, 1, 0.0579077, 24, 0, 2, 6, 0, 1, 0, 1, 0.030759, 23, 1, 1, 7, 0, 2, 1, 0, 0.0116722, 21, 2, 2, 7, 0, 1, 2, 0, 0.0225908, 20, 1, 4, 7, 0, 0, 1, 2, 0.0989007, 20, 0, 3, 9, 0, 0, 0, 1, 0.0457818, 20, 0, 2, 10, 0, 1, 0, 1, 0.0113599, 19, 1, 1, 11, 0, 0, 1, 0, 0.0265352, 19, 0, 2, 11, 0, 0, 0, 1, 0.0133568, 19, 0, 1, 12, 0, 0, 0, 0, 0.00920811, 19, 0, 1, 12, 0, 0, 0, 1, 0.00794559, 19, 0, 0, 13, 0, 0, 0, 0, 0.00452727, 19, 0, 0, 13, 0, 0, 0, 0, 0.00232731, 19, 0, 0, 13, 0, 0, 0, 0, 0.00370915, 19, 0, 0, 13, 0, 0, 0, 0, 0.00135411, 19, 0, 0, 13, 0, 0, 0, 0, 0.000275738, 19, 0, 0, 13, 0, 0, 0, 0, 5.41166e-05, 19, 0, 0, 13, 0, 0, 0, 0, 4.62832e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 11000,5
-1.58006,-0.0626707,0.225688,0.326735,0.189187,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0802674, 29, 1, 2, 0, 0, 1, 1, 0, 0.0861681, 28, 1, 3, 0, 0, 3, 1, 1, 0.0378818, 25, 3, 3, 1, 0, 0, 3, 1, 0.0562811, 25, 0, 5, 2, 0, 0, 0, 3, 0.0316693, 25, 0, 2, 5, 0, 1, 0, 0, 0.0519878, 24, 1, 2, 5, 0, 0, 1, 1, 0.0645568, 24, 0, 2, 6, 0, 1, 0, 1, 0.0378818, 23, 1, 1, 7, 0, 2, 1, 0, 0.0131998, 21, 2, 2, 7, 0, 1, 2, 0, 0.0260329, 20, 1, 4, 7, 0, 0, 1, 2, 0.120786, 20, 0, 3, 9, 0, 0, 0, 1, 0.0562811, 20, 0, 2, 10, 0, 1, 0, 1, 0.0131023, 19, 1, 1, 11, 0, 0, 1, 0, 0.027264, 19, 0, 2, 11, 0, 0, 0, 1, 0.0137262, 19, 0, 1, 12, 0, 0, 0, 0, 0.0076716, 19, 0, 1, 12, 0, 0, 0, 1, 0.00735468, 19, 0, 0, 13, 0, 0, 0, 0, 0.00214897, 19, 0, 0, 13, 0, 0, 0, 0, 0.00126814, 19, 0, 0, 13, 0, 0, 0, 0, 0.00403949, 19, 0, 0, 13, 0, 0, 0, 0, 0.00294761, 19, 0, 0, 13, 0, 0, 0, 0, 0.00120087, 19, 0, 0, 13, 0, 0, 0, 0, 0.000270827, 19, 0, 0, 13, 0, 0, 0, 0, 0.000611172, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 12000,5
-2.06589,-0.0681948,0.654143,0.291327,0.162896,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0501717, 29, 1, 2, 0, 0, 1, 1, 0, 0.0539251, 28, 1, 3, 0, 0, 3, 1, 1, 0.0234773, 25, 3, 3, 1, 0, 0, 3, 1, 0.0350084, 25, 0, 5, 2, 0, 0, 0, 3, 0.019603, 25, 0, 2, 5, 0, 1, 0, 0, 0.0344519, 24, 1, 2, 5, 0, 0, 1, 1, 0.0428777, 24, 0, 2, 6, 0, 1, 0, 1, 0.0234773, 23, 1, 1, 7, 0, 2, 1, 0, 0.00862173, 21, 2, 2, 7, 0, 1, 2, 0, 0.0168227, 20, 1, 4, 7, 0, 0, 1, 2, 0.0761364, 20, 0, 3, 9, 0, 0, 0, 1, 0.0350084, 20, 0, 2, 10, 0, 1, 0, 1, 0.00844703, 19, 1, 1, 11, 0, 0, 1, 0, 0.0190376, 19, 0, 2, 11, 0, 0, 0, 1, 0.00956454, 19, 0, 1, 12, 0, 0, 0, 0, 0.0061956, 19, 0, 1, 12, 0, 0, 0, 1, 0.00605013, 19, 0, 0, 13, 0, 0, 0, 0, 0.00376576, 19, 0, 0, 13, 0, 0, 0, 0, 0.00221074, 19, 0, 0, 13, 0, 0, 0, 0, 0.00684373, 19, 0, 0, 13, 0, 0, 0, 0, 0.00486, 19, 0, 0, 13, 0, 0, 0, 0, 0.00192719, 19, 0, 0, 13, 0, 0, 0, 0, 0.000432359, 19, 0, 0, 13, 0, 0, 0, 0, 0.000938613, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 13000,6
-2.44959,-0.131142,0.758831,0.326853,0.175073,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0344633, 29, 1, 2, 0, 0, 1, 1, 0, 0.0370646, 28, 1, 3, 0, 0, 3, 1, 1, 0.0160564, 25, 3, 3, 1, 0, 0, 3, 1, 0.0239877, 25, 0, 5, 2, 0, 0, 0, 3, 0.0133984, 25, 0, 2, 5, 0, 1, 0, 0, 0.0239643, 24, 1, 2, 5, 0, 0, 1, 1, 0.0298651, 24, 0, 2, 6, 0, 1, 0, 1, 0.0160564, 23, 1, 1, 7, 0, 2, 1, 0, 0.00596263, 21, 2, 2, 7, 0, 1, 2, 0, 0.0116144, 20, 1, 4, 7, 0, 0, 1, 2, 0.0525259, 20, 0, 3, 9, 0, 0, 0, 1, 0.0239877, 20, 0, 2, 10, 0, 1, 0, 1, 0.00582419, 19, 1, 1, 11, 0, 0, 1, 0, 0.0151319, 19, 0, 2, 11, 0, 0, 0, 1, 0.00715243, 19, 0, 1, 12, 0, 0, 0, 0, 0.00491388, 19, 0, 1, 12, 0, 0, 0, 1, 0.00450581, 19, 0, 0, 13, 0, 0, 0, 0, 0.00306552, 19, 0, 0, 13, 0, 0, 0, 0, 0.0016223, 19, 0, 0, 13, 0, 0, 0, 0, 0.00375762, 19, 0, 0, 13, 0, 0, 0, 0, 0.00194856, 19, 0, 0, 13, 0, 0, 0, 0, 0.000645289, 19, 0, 0, 13, 0, 0, 0, 0, 9.70515e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0.000135639, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 14000,6
-2.13789,-0.116537,0.754271,0.214674,0.174068,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0467692, 29, 1, 2, 0, 0, 1, 1, 0, 0.0502749, 28, 1, 3, 0, 0, 3, 1, 1, 0.0218643, 25, 3, 3, 1, 0, 0, 3, 1, 0.0326165, 25, 0, 5, 2, 0, 0, 0, 3, 0.0182537, 25, 0, 2, 5, 0, 1, 0, 0, 0.0325637, 24, 1, 2, 5, 0, 0, 1, 1, 0.0405376, 24, 0, 2, 6, 0, 1, 0, 1, 0.0218643, 23, 1, 1, 7, 0, 2, 1, 0, 0.00812976, 21, 2, 2, 7, 0, 1, 2, 0, 0.0158214, 20, 1, 4, 7, 0, 0, 1, 2, 0.07104, 20, 0, 3, 9, 0, 0, 0, 1, 0.0326165, 20, 0, 2, 10, 0, 1, 0, 1, 0.00794223, 19, 1, 1, 11, 0, 0, 1, 0, 0.0205731, 19, 0, 2, 11, 0, 0, 0, 1, 0.0097411, 19, 0, 1, 12, 0, 0, 0, 0, 0.00668689, 19, 0, 1, 12, 0, 0, 0, 1, 0.00622108, 19, 0, 0, 13, 0, 0, 0, 0, 0.00561823, 19, 0, 0, 13, 0, 0, 0, 0, 0.00290186, 19, 0, 0, 13, 0, 0, 0, 0, 0.0073908, 19, 0, 0, 13, 0, 0, 0, 0, 0.00412762, 19, 0, 0, 13, 0, 0, 0, 0, 0.00165082, 19, 0, 0, 13, 0, 0, 0, 0, 0.000264644, 19, 0, 0, 13, 0, 0, 0, 0, 0.00054617, 19, 0, 0, 13, 0, 0, 0, 0, 0.000120812, 19, 0, 0, 13, 0, 0, 0, 0, 5.34373e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 15000,6
-1.83126,-0.180127,0.836221,0.37488,0.14863,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0630129, 29, 1, 2, 0, 0, 1, 1, 0, 0.0676923, 28, 1, 3, 0, 0, 3, 1, 1, 0.0295929, 25, 3, 3, 1, 0, 0, 3, 1, 0.0440593, 25, 0, 5, 2, 0, 0, 0, 3, 0.0247223, 25, 0, 2, 5, 0, 1, 0, 0, 0.0445005, 24, 1, 2, 5, 0, 0, 1, 1, 0.0553127, 24, 0, 2, 6, 0, 1, 0, 1, 0.0295929, 23, 1, 1, 7, 0, 2, 1, 0, 0.0111468, 21, 2, 2, 7, 0, 1, 2, 0, 0.0216122, 20, 1, 4, 7, 0, 0, 1, 2, 0.0952819, 20, 0, 3, 9, 0, 0, 0, 1, 0.0440593, 20, 0, 2, 10, 0, 1, 0, 1, 0.0108651, 19, 1, 1, 11, 0, 0, 1, 0, 0.0287196, 19, 0, 2, 11, 0, 0, 0, 1, 0.0135658, 19, 0, 1, 12, 0, 0, 0, 0, 0.00951788, 19, 0, 1, 12, 0, 0, 0, 1, 0.00833272, 19, 0, 0, 13, 0, 0, 0, 0, 0.00698891, 19, 0, 0, 13, 0, 0, 0, 0, 0.00294695, 19, 0, 0, 13, 0, 0, 0, 0, 0.00539003, 19, 0, 0, 13, 0, 0, 0, 0, 0.00218974, 19, 0, 0, 13, 0, 0, 0, 0, 0.00059465, 19, 0, 0, 13, 0, 0, 0, 0, 0.000111769, 19, 0, 0, 13, 0, 0, 0, 0, 0.000147816, 19, 0, 0, 13, 0, 0, 0, 0, 2.09471e-05, 19, 0, 0, 13, 0, 0, 0, 0, 5.93648e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 16000,7
-1.50373,-0.103657,0.290013,0.358599,0.131644,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0863515, 29, 1, 2, 0, 0, 1, 1, 0, 0.0926765, 28, 1, 3, 0, 0, 3, 1, 1, 0.0408245, 25, 3, 3, 1, 0, 0, 3, 1, 0.0606075, 25, 0, 5, 2, 0, 0, 0, 3, 0.034138, 25, 0, 2, 5, 0, 1, 0, 0, 0.0565448, 24, 1, 2, 5, 0, 0, 1, 1, 0.0701742, 24, 0, 2, 6, 0, 1, 0, 1, 0.0408245, 23, 1, 1, 7, 0, 2, 1, 0, 0.0143652, 21, 2, 2, 7, 0, 1, 2, 0, 0.0282577, 20, 1, 4, 7, 0, 0, 1, 2, 0.129718, 20, 0, 3, 9, 0, 0, 0, 1, 0.0606075, 20, 0, 2, 10, 0, 1, 0, 1, 0.0142301, 19, 1, 1, 11, 0, 0, 1, 0, 0.0316611, 19, 0, 2, 11, 0, 0, 0, 1, 0.0155262, 19, 0, 1, 12, 0, 0, 0, 0, 0.00909808, 19, 0, 1, 12, 0, 0, 0, 1, 0.00840197, 19, 0, 0, 13, 0, 0, 0, 0, 0.00423628, 19, 0, 0, 13, 0, 0, 0, 0, 0.00192654, 19, 0, 0, 13, 0, 0, 0, 0, 0.00516271, 19, 0, 0, 13, 0, 0, 0, 0, 0.00307249, 19, 0, 0, 13, 0, 0, 0, 0, 0.000764622, 19, 0, 0, 13, 0, 0, 0, 0, 8.27482e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0.000280343, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 17000,7
-1.99057,-0.212916,0.7184,0.307197,0.126312,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0539888, 29, 1, 2, 0, 0, 1, 1, 0, 0.058019, 28, 1, 3, 0, 0, 3, 1, 1, 0.0252905, 25, 3, 3, 1, 0, 0, 3, 1, 0.0376948, 25, 0, 5, 2, 0, 0, 0, 3, 0.0211203, 25, 0, 2, 5, 0, 1, 0, 0, 0.0374414, 24, 1, 2, 5, 0, 0, 1, 1, 0.0465806, 24, 0, 2, 6, 0, 1, 0, 1, 0.0252905, 23, 1, 1, 7, 0, 2, 1, 0, 0.00937071, 21, 2, 2, 7, 0, 1, 2, 0, 0.018244, 20, 1, 4, 7, 0, 0, 1, 2, 0.0818421, 20, 0, 3, 9, 0, 0, 0, 1, 0.0376948, 20, 0, 2, 10, 0, 1, 0, 1, 0.009164, 19, 1, 1, 11, 0, 0, 1, 0, 0.0234739, 19, 0, 2, 11, 0, 0, 0, 1, 0.0111466, 19, 0, 1, 12, 0, 0, 0, 0, 0.00757873, 19, 0, 1, 12, 0, 0, 0, 1, 0.00639789, 19, 0, 0, 13, 0, 0, 0, 0, 0.00464579, 19, 0, 0, 13, 0, 0, 0, 0, 0.00189452, 19, 0, 0, 13, 0, 0, 0, 0, 0.00294321, 19, 0, 0, 13, 0, 0, 0, 0, 0.00101425, 19, 0, 0, 13, 0, 0, 0, 0, 0.000146061, 19, 0, 0, 13, 0, 0, 0, 0, 1.4167e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.23406e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 18000,8
-1.63819,-0.181005,0.630299,0.336841,0.153642,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0759115, 29, 1, 2, 0, 0, 1, 1, 0, 0.0815064, 28, 1, 3, 0, 0, 3, 1, 1, 0.0357814, 25, 3, 3, 1, 0, 0, 3, 1, 0.0531891, 25, 0, 5, 2, 0, 0, 0, 3, 0.029908, 25, 0, 2, 5, 0, 1, 0, 0, 0.0521723, 24, 1, 2, 5, 0, 0, 1, 1, 0.0647844, 24, 0, 2, 6, 0, 1, 0, 1, 0.0357814, 23, 1, 1, 7, 0, 2, 1, 0, 0.0131521, 21, 2, 2, 7, 0, 1, 2, 0, 0.025624, 20, 1, 4, 7, 0, 0, 1, 2, 0.114371, 20, 0, 3, 9, 0, 0, 0, 1, 0.0531891, 20, 0, 2, 10, 0, 1, 0, 1, 0.0128951, 19, 1, 1, 11, 0, 0, 1, 0, 0.0320976, 19, 0, 2, 11, 0, 0, 0, 1, 0.0153596, 19, 0, 1, 12, 0, 0, 0, 0, 0.0101869, 19, 0, 1, 12, 0, 0, 0, 1, 0.00885207, 19, 0, 0, 13, 0, 0, 0, 0, 0.00637496, 19, 0, 0, 13, 0, 0, 0, 0, 0.00268523, 19, 0, 0, 13, 0, 0, 0, 0, 0.00489041, 19, 0, 0, 13, 0, 0, 0, 0, 0.00197778, 19, 0, 0, 13, 0, 0, 0, 0, 0.000334218, 19, 0, 0, 13, 0, 0, 0, 0, 3.34708e-05, 19, 0, 0, 13, 0, 0, 0, 0, 6.59919e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19000,8
-1.86665,-0.121189,0.694338,0.306882,0.188029,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0608902, 29, 1, 2, 0, 0, 1, 1, 0, 0.0654175, 28, 1, 3, 0, 0, 3, 1, 1, 0.0285788, 25, 3, 3, 1, 0, 0, 3, 1, 0.0425605, 25, 0, 5, 2, 0, 0, 0, 3, 0.023873, 25, 0, 2, 5, 0, 1, 0, 0, 0.0421296, 24, 1, 2, 5, 0, 0, 1, 1, 0.0523817, 24, 0, 2, 6, 0, 1, 0, 1, 0.0285788, 23, 1, 1, 7, 0, 2, 1, 0, 0.0105675, 21, 2, 2, 7, 0, 1, 2, 0, 0.0205763, 20, 1, 4, 7, 0, 0, 1, 2, 0.0921267, 20, 0, 3, 9, 0, 0, 0, 1, 0.0425605, 20, 0, 2, 10, 0, 1, 0, 1, 0.0103416, 19, 1, 1, 11, 0, 0, 1, 0, 0.0262828, 19, 0, 2, 11, 0, 0, 0, 1, 0.0125079, 19, 0, 1, 12, 0, 0, 0, 0, 0.00844877, 19, 0, 1, 12, 0, 0, 0, 1, 0.00780916, 19, 0, 0, 13, 0, 0, 0, 0, 0.00668569, 19, 0, 0, 13, 0, 0, 0, 0, 0.00298972, 19, 0, 0, 13, 0, 0, 0, 0, 0.00733525, 19, 0, 0, 13, 0, 0, 0, 0, 0.00400156, 19, 0, 0, 13, 0, 0, 0, 0, 0.000912611, 19, 0, 0, 13, 0, 0, 0, 0, 9.70537e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0.000290834, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 20000,9
-1.93649,-0.179141,0.671647,0.314878,0.159736,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0569022, 29, 1, 2, 0, 0, 1, 1, 0, 0.0611427, 28, 1, 3, 0, 0, 3, 1, 1, 0.0266771, 25, 3, 3, 1, 0, 0, 3, 1, 0.0397475, 25, 0, 5, 2, 0, 0, 0, 3, 0.0222808, 25, 0, 2, 5, 0, 1, 0, 0, 0.0392162, 24, 1, 2, 5, 0, 0, 1, 1, 0.0487775, 24, 0, 2, 6, 0, 1, 0, 1, 0.0266771, 23, 1, 1, 7, 0, 2, 1, 0, 0.00982929, 21, 2, 2, 7, 0, 1, 2, 0, 0.0191581, 20, 1, 4, 7, 0, 0, 1, 2, 0.0861887, 20, 0, 3, 9, 0, 0, 0, 1, 0.0397475, 20, 0, 2, 10, 0, 1, 0, 1, 0.00962539, 19, 1, 1, 11, 0, 0, 1, 0, 0.0243147, 19, 0, 2, 11, 0, 0, 0, 1, 0.0115811, 19, 0, 1, 12, 0, 0, 0, 0, 0.0077707, 19, 0, 1, 12, 0, 0, 0, 1, 0.00677395, 19, 0, 0, 13, 0, 0, 0, 0, 0.00507265, 19, 0, 0, 13, 0, 0, 0, 0, 0.00213985, 19, 0, 0, 13, 0, 0, 0, 0, 0.00393446, 19, 0, 0, 13, 0, 0, 0, 0, 0.0016056, 19, 0, 0, 13, 0, 0, 0, 0, 0.000273824, 19, 0, 0, 13, 0, 0, 0, 0, 2.74731e-05, 19, 0, 0, 13, 0, 0, 0, 0, 5.48783e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 21000,9
-1.72144,-0.108748,0.393211,0.242414,0.119024,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0700651, 29, 1, 2, 0, 0, 1, 1, 0, 0.0752468, 28, 1, 3, 0, 0, 3, 1, 1, 0.0329707, 25, 3, 3, 1, 0, 0, 3, 1, 0.0490461, 25, 0, 5, 2, 0, 0, 0, 3, 0.027552, 25, 0, 2, 5, 0, 1, 0, 0, 0.0464579, 24, 1, 2, 5, 0, 0, 1, 1, 0.0577311, 24, 0, 2, 6, 0, 1, 0, 1, 0.0329707, 23, 1, 1, 7, 0, 2, 1, 0, 0.0117339, 21, 2, 2, 7, 0, 1, 2, 0, 0.023038, 20, 1, 4, 7, 0, 0, 1, 2, 0.105737, 20, 0, 3, 9, 0, 0, 0, 1, 0.0490461, 20, 0, 2, 10, 0, 1, 0, 1, 0.0115861, 19, 1, 1, 11, 0, 0, 1, 0, 0.0267691, 19, 0, 2, 11, 0, 0, 0, 1, 0.0130034, 19, 0, 1, 12, 0, 0, 0, 0, 0.00794746, 19, 0, 1, 12, 0, 0, 0, 1, 0.00734441, 19, 0, 0, 13, 0, 0, 0, 0, 0.00454924, 19, 0, 0, 13, 0, 0, 0, 0, 0.00239997, 19, 0, 0, 13, 0, 0, 0, 0, 0.0077036, 19, 0, 0, 13, 0, 0, 0, 0, 0.00525317, 19, 0, 0, 13, 0, 0, 0, 0, 0.00154527, 19, 0, 0, 13, 0, 0, 0, 0, 0.000223057, 19, 0, 0, 13, 0, 0, 0, 0, 0.000729129, 19, 0, 0, 13, 0, 0, 0, 0, 0.000124476, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 22000,10
