BetaP_SE_0, BetaP_SE_1, rho_0,gamma_ei,gamma_ir,S0_0, E0_0, I0_0, R0_0, S_0_0, E_0_0, I_0_0, R_0_0, S_star_0_0, E_star_0_0, I_star_0_0, R_star_0_0, P_SE_0_0, S_0_1, E_0_1, I_0_1, R_0_1, S_star_0_1, E_star_0_1, I_star_0_1, R_star_0_1, P_SE_0_1, S_0_2, E_0_2, I_0_2, R_0_2, S_star_0_2, E_star_0_2, I_star_0_2, R_star_0_2, P_SE_0_2, S_0_3, E_0_3, I_0_3, R_0_3, S_star_0_3, E_star_0_3, I_star_0_3, R_star_0_3, P_SE_0_3, S_0_4, E_0_4, I_0_4, R_0_4, S_star_0_4, E_star_0_4, I_star_0_4, R_star_0_4, P_SE_0_4, S_0_5, E_0_5, I_0_5, R_0_5, S_star_0_5, E_star_0_5, I_star_0_5, R_star_0_5, P_SE_0_5, S_0_6, E_0_6, I_0_6, R_0_6, S_star_0_6, E_star_0_6, I_star_0_6, R_star_0_6, P_SE_0_6, S_0_7, E_0_7, I_0_7, R_0_7, S_star_0_7, E_star_0_7, I_star_0_7, R_star_0_7, P_SE_0_7, S_0_8, E_0_8, I_0_8, R_0_8, S_star_0_8, E_star_0_8, I_star_0_8, R_star_0_8, P_SE_0_8, S_0_9, E_0_9, I_0_9, R_0_9, S_star_0_9, E_star_0_9, I_star_0_9, R_star_0_9, P_SE_0_9, S_0_10, E_0_10, I_0_10, R_0_10, S_star_0_10, E_star_0_10, I_star_0_10, R_star_0_10, P_SE_0_10, S_0_11, E_0_11, I_0_11, R_0_11, S_star_0_11, E_star_0_11, I_star_0_11, R_star_0_11, P_SE_0_11, S_0_12, E_0_12, I_0_12, R_0_12, S_star_0_12, E_star_0_12, I_star_0_12, R_star_0_12, P_SE_0_12, S_0_13, E_0_13, I_0_13, R_0_13, S_star_0_13, E_star_0_13, I_star_0_13, R_star_0_13, P_SE_0_13, S_0_14, E_0_14, I_0_14, R_0_14, S_star_0_14, E_star_0_14, I_star_0_14, R_star_0_14, P_SE_0_14, S_0_15, E_0_15, I_0_15, R_0_15, S_star_0_15, E_star_0_15, I_star_0_15, R_star_0_15, P_SE_0_15, S_0_16, E_0_16, I_0_16, R_0_16, S_star_0_16, E_star_0_16, I_star_0_16, R_star_0_16, P_SE_0_16, S_0_17, E_0_17, I_0_17, R_0_17, S_star_0_17, E_star_0_17, I_star_0_17, R_star_0_17, P_SE_0_17, S_0_18, E_0_18, I_0_18, R_0_18, S_star_0_18, E_star_0_18, I_star_0_18, R_star_0_18, P_SE_0_18, S_0_19, E_0_19, I_0_19, R_0_19, S_star_0_19, E_star_0_19, I_star_0_19, R_star_0_19, P_SE_0_19, S_0_20, E_0_20, I_0_20, R_0_20, S_star_0_20, E_star_0_20, I_star_0_20, R_star_0_20, P_SE_0_20, S_0_21, E_0_21, I_0_21, R_0_21, S_star_0_21, E_star_0_21, I_star_0_21, R_star_0_21, P_SE_0_21, S_0_22, E_0_22, I_0_22, R_0_22, S_star_0_22, E_star_0_22, I_star_0_22, R_star_0_22, P_SE_0_22, S_0_23, E_0_23, I_0_23, R_0_23, S_star_0_23, E_star_0_23, I_star_0_23, R_star_0_23, P_SE_0_23, S_0_24, E_0_24, I_0_24, R_0_24, S_star_0_24, E_star_0_24, I_star_0_24, R_star_0_24, P_SE_0_24, S_0_25, E_0_25, I_0_25, R_0_25, S_star_0_25, E_star_0_25, I_star_0_25, R_star_0_25, P_SE_0_25, S_0_26, E_0_26, I_0_26, R_0_26, S_star_0_26, E_star_0_26, I_star_0_26, R_star_0_26, P_SE_0_26, Iteration,Time
-1.49031,-0.216211,0.743703,0.425198,0.227583,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.087465, 29, 1, 2, 0, 0, 1, 1, 1, 0.0938673, 28, 1, 2, 1, 0, 3, 1, 1, 0.0277698, 25, 3, 2, 2, 0, 0, 3, 1, 0.0413642, 25, 0, 4, 3, 0, 0, 0, 2, 0.0277698, 25, 0, 2, 5, 0, 1, 0, 0, 0.061211, 24, 1, 2, 5, 0, 0, 1, 0, 0.0759191, 24, 0, 3, 5, 0, 1, 0, 2, 0.0614002, 23, 1, 1, 7, 0, 2, 1, 0, 0.0154567, 21, 2, 2, 7, 0, 1, 2, 1, 0.0299837, 20, 1, 3, 8, 0, 0, 1, 2, 0.100225, 20, 0, 2, 10, 0, 0, 0, 1, 0.0413642, 20, 0, 1, 11, 0, 1, 0, 1, 0.00814716, 19, 1, 0, 12, 0, 0, 1, 0, 0.00681575, 19, 0, 1, 12, 0, 0, 0, 1, 0.0104057, 19, 0, 0, 13, 0, 0, 0, 0, 0.00284556, 19, 0, 0, 13, 0, 0, 0, 0, 0.00275088, 19, 0, 0, 13, 0, 0, 0, 0, 0.00309997, 19, 0, 0, 13, 0, 0, 0, 0, 0.0017535, 19, 0, 0, 13, 0, 0, 0, 0, 0.00365714, 19, 0, 0, 13, 0, 0, 0, 0, 0.00123927, 19, 0, 0, 13, 0, 0, 0, 0, 9.36942e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.26438e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 10000,4
-1.69203,-0.159765,0.807844,0.475088,0.131697,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0720792, 29, 1, 2, 0, 0, 1, 1, 1, 0.0774036, 28, 1, 2, 1, 0, 3, 1, 1, 0.0227552, 25, 3, 2, 2, 0, 0, 3, 1, 0.0339379, 25, 0, 4, 3, 0, 0, 0, 2, 0.0227552, 25, 0, 2, 5, 0, 1, 0, 0, 0.0507738, 24, 1, 2, 5, 0, 0, 1, 0, 0.0630592, 24, 0, 3, 5, 0, 1, 0, 2, 0.0504725, 23, 1, 1, 7, 0, 2, 1, 0, 0.0127552, 21, 2, 2, 7, 0, 1, 2, 1, 0.0247311, 20, 1, 3, 8, 0, 0, 1, 2, 0.0826975, 20, 0, 2, 10, 0, 0, 0, 1, 0.0339379, 20, 0, 1, 11, 0, 1, 0, 1, 0.00674367, 19, 1, 0, 12, 0, 0, 1, 0, 0.00605346, 19, 0, 1, 12, 0, 0, 0, 1, 0.00875194, 19, 0, 0, 13, 0, 0, 0, 0, 0.00403972, 19, 0, 0, 13, 0, 0, 0, 0, 0.00387396, 19, 0, 0, 13, 0, 0, 0, 0, 0.0051318, 19, 0, 0, 13, 0, 0, 0, 0, 0.00275022, 19, 0, 0, 13, 0, 0, 0, 0, 0.0071823, 19, 0, 0, 13, 0, 0, 0, 0, 0.00323181, 19, 0, 0, 13, 0, 0, 0, 0, 0.000607626, 19, 0, 0, 13, 0, 0, 0, 0, 6.21657e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 11000,5
-2.04309,-0.0509953,0.883505,0.373072,0.216804,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0512985, 29, 1, 2, 0, 0, 1, 1, 1, 0.0551338, 28, 1, 2, 1, 0, 3, 1, 1, 0.0160728, 25, 3, 2, 2, 0, 0, 3, 1, 0.0240121, 25, 0, 4, 3, 0, 0, 0, 2, 0.0160728, 25, 0, 2, 5, 0, 1, 0, 0, 0.0364023, 24, 1, 2, 5, 0, 0, 1, 0, 0.0452939, 24, 0, 3, 5, 0, 1, 0, 2, 0.0358011, 23, 1, 1, 7, 0, 2, 1, 0, 0.00908276, 21, 2, 2, 7, 0, 1, 2, 1, 0.0176048, 20, 1, 3, 8, 0, 0, 1, 2, 0.0589535, 20, 0, 2, 10, 0, 0, 0, 1, 0.0240121, 20, 0, 1, 11, 0, 1, 0, 1, 0.0048183, 19, 1, 0, 12, 0, 0, 1, 0, 0.00466364, 19, 0, 1, 12, 0, 0, 0, 1, 0.00636776, 19, 0, 0, 13, 0, 0, 0, 0, 0.00311151, 19, 0, 0, 13, 0, 0, 0, 0, 0.00332606, 19, 0, 0, 13, 0, 0, 0, 0, 0.00547428, 19, 0, 0, 13, 0, 0, 0, 0, 0.00327057, 19, 0, 0, 13, 0, 0, 0, 0, 0.0146617, 19, 0, 0, 13, 0, 0, 0, 0, 0.011361, 19, 0, 0, 13, 0, 0, 0, 0, 0.00368895, 19, 0, 0, 13, 0, 0, 0, 0, 0.000421355, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 12000,5
-2.03907,-0.122242,0.970287,0.264243,0.137985,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0514999, 29, 1, 2, 0, 0, 1, 1, 1, 0.0553498, 28, 1, 2, 1, 0, 3, 1, 1, 0.0161371, 25, 3, 2, 2, 0, 0, 3, 1, 0.0241078, 25, 0, 4, 3, 0, 0, 0, 2, 0.0161371, 25, 0, 2, 5, 0, 1, 0, 0, 0.0369904, 24, 1, 2, 5, 0, 0, 1, 0, 0.0460222, 24, 0, 3, 5, 0, 1, 0, 2, 0.0359428, 23, 1, 1, 7, 0, 2, 1, 0, 0.00921914, 21, 2, 2, 7, 0, 1, 2, 1, 0.0178261, 20, 1, 3, 8, 0, 0, 1, 2, 0.0591841, 20, 0, 2, 10, 0, 0, 0, 1, 0.0241078, 20, 0, 1, 11, 0, 1, 0, 1, 0.00491414, 19, 1, 0, 12, 0, 0, 1, 0, 0.00514114, 19, 0, 1, 12, 0, 0, 0, 1, 0.00662236, 19, 0, 0, 13, 0, 0, 0, 0, 0.00343037, 19, 0, 0, 13, 0, 0, 0, 0, 0.00341513, 19, 0, 0, 13, 0, 0, 0, 0, 0.00487607, 19, 0, 0, 13, 0, 0, 0, 0, 0.00271279, 19, 0, 0, 13, 0, 0, 0, 0, 0.00854057, 19, 0, 0, 13, 0, 0, 0, 0, 0.00463597, 19, 0, 0, 13, 0, 0, 0, 0, 0.00105201, 19, 0, 0, 13, 0, 0, 0, 0, 0.000111768, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 13000,6
-1.82881,-0.148026,0.711146,0.312696,0.158589,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0631627, 29, 1, 2, 0, 0, 1, 1, 1, 0.0678528, 28, 1, 2, 1, 0, 3, 1, 1, 0.0198754, 25, 3, 2, 2, 0, 0, 3, 1, 0.0296645, 25, 0, 4, 3, 0, 0, 0, 2, 0.0198754, 25, 0, 2, 5, 0, 1, 0, 0, 0.0438237, 24, 1, 2, 5, 0, 0, 1, 0, 0.0544761, 24, 0, 3, 5, 0, 1, 0, 2, 0.0441651, 23, 1, 1, 7, 0, 2, 1, 0, 0.0109966, 21, 2, 2, 7, 0, 1, 2, 1, 0.0213973, 20, 1, 3, 8, 0, 0, 1, 2, 0.0761155, 20, 0, 2, 10, 0, 0, 0, 1, 0.0319236, 20, 0, 1, 11, 0, 1, 0, 1, 0.00655126, 19, 1, 0, 12, 0, 0, 1, 0, 0.00773951, 19, 0, 1, 12, 0, 0, 0, 1, 0.00809381, 19, 0, 0, 13, 0, 0, 0, 0, 0.00387727, 19, 0, 0, 13, 0, 0, 0, 0, 0.00367854, 19, 0, 0, 13, 0, 0, 0, 0, 0.0040834, 19, 0, 0, 13, 0, 0, 0, 0, 0.00221363, 19, 0, 0, 13, 0, 0, 0, 0, 0.00613205, 19, 0, 0, 13, 0, 0, 0, 0, 0.00292494, 19, 0, 0, 13, 0, 0, 0, 0, 0.00058309, 19, 0, 0, 13, 0, 0, 0, 0, 6.03592e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 14000,6
-1.78406,-0.096505,0.90308,0.376896,0.159083,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0659562, 29, 1, 2, 0, 0, 1, 1, 1, 0.0708458, 28, 1, 2, 1, 0, 3, 1, 1, 0.0207756, 25, 3, 2, 2, 0, 0, 3, 1, 0.031001, 25, 0, 4, 3, 0, 0, 0, 2, 0.0207756, 25, 0, 2, 5, 0, 1, 0, 0, 0.0470376, 24, 1, 2, 5, 0, 0, 1, 0, 0.0584471, 24, 0, 3, 5, 0, 1, 0, 2, 0.0461392, 23, 1, 1, 7, 0, 2, 1, 0, 0.0117815, 21, 2, 2, 7, 0, 1, 2, 1, 0.0227943, 20, 1, 3, 8, 0, 0, 1, 2, 0.080466, 20, 0, 2, 10, 0, 0, 0, 1, 0.0339958, 20, 0, 1, 11, 0, 1, 0, 1, 0.00728558, 19, 1, 0, 12, 0, 0, 1, 0, 0.0102651, 19, 0, 1, 12, 0, 0, 0, 1, 0.00933207, 19, 0, 0, 13, 0, 0, 0, 0, 0.00514581, 19, 0, 0, 13, 0, 0, 0, 0, 0.00513968, 19, 0, 0, 13, 0, 0, 0, 0, 0.00632212, 19, 0, 0, 13, 0, 0, 0, 0, 0.00360999, 19, 0, 0, 13, 0, 0, 0, 0, 0.0129034, 19, 0, 0, 13, 0, 0, 0, 0, 0.00797024, 19, 0, 0, 13, 0, 0, 0, 0, 0.00205942, 19, 0, 0, 13, 0, 0, 0, 0, 0.000224602, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 15000,6
-2.03974,-0.163444,0.787029,0.430409,0.17403,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0514661, 29, 1, 2, 0, 0, 1, 1, 1, 0.0553135, 28, 1, 2, 1, 0, 3, 1, 1, 0.0161263, 25, 3, 2, 2, 0, 0, 3, 1, 0.0240917, 25, 0, 4, 3, 0, 0, 0, 2, 0.0161263, 25, 0, 2, 5, 0, 1, 0, 0, 0.0360285, 24, 1, 2, 5, 0, 0, 1, 0, 0.044831, 24, 0, 3, 5, 0, 1, 0, 2, 0.035919, 23, 1, 1, 7, 0, 2, 1, 0, 0.00900207, 21, 2, 2, 7, 0, 1, 2, 1, 0.0174956, 20, 1, 3, 8, 0, 0, 1, 2, 0.0624154, 20, 0, 2, 10, 0, 0, 0, 1, 0.0261283, 20, 0, 1, 11, 0, 1, 0, 1, 0.00544227, 19, 1, 0, 12, 0, 0, 1, 0, 0.00693925, 19, 0, 1, 12, 0, 0, 0, 1, 0.00682641, 19, 0, 0, 13, 0, 0, 0, 0, 0.00347567, 19, 0, 0, 13, 0, 0, 0, 0, 0.00383637, 19, 0, 0, 13, 0, 0, 0, 0, 0.00434489, 19, 0, 0, 13, 0, 0, 0, 0, 0.00222702, 19, 0, 0, 13, 0, 0, 0, 0, 0.00558254, 19, 0, 0, 13, 0, 0, 0, 0, 0.00211335, 19, 0, 0, 13, 0, 0, 0, 0, 0.00038992, 19, 0, 0, 13, 0, 0, 0, 0, 3.9742e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 16000,7
-2.2598,-0.0825492,0.670595,0.344273,0.164329,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0415145, 29, 1, 2, 0, 0, 1, 1, 1, 0.0446356, 28, 1, 2, 1, 0, 3, 1, 1, 0.0129617, 25, 3, 2, 2, 0, 0, 3, 1, 0.0193794, 25, 0, 4, 3, 0, 0, 0, 2, 0.0129617, 25, 0, 2, 5, 0, 1, 0, 0, 0.0285345, 24, 1, 2, 5, 0, 0, 1, 0, 0.03554, 24, 0, 3, 5, 0, 1, 0, 2, 0.0289277, 23, 1, 1, 7, 0, 2, 1, 0, 0.00712263, 21, 2, 2, 7, 0, 1, 2, 1, 0.0139011, 20, 1, 3, 8, 0, 0, 1, 2, 0.0500108, 20, 0, 2, 10, 0, 0, 0, 1, 0.0207791, 20, 0, 1, 11, 0, 1, 0, 1, 0.00420499, 19, 1, 0, 12, 0, 0, 1, 0, 0.00474996, 19, 0, 1, 12, 0, 0, 0, 1, 0.00515279, 19, 0, 0, 13, 0, 0, 0, 0, 0.00237781, 19, 0, 0, 13, 0, 0, 0, 0, 0.00284556, 19, 0, 0, 13, 0, 0, 0, 0, 0.00378788, 19, 0, 0, 13, 0, 0, 0, 0, 0.00210465, 19, 0, 0, 13, 0, 0, 0, 0, 0.00789616, 19, 0, 0, 13, 0, 0, 0, 0, 0.00522515, 19, 0, 0, 13, 0, 0, 0, 0, 0.00173469, 19, 0, 0, 13, 0, 0, 0, 0, 0.00022835, 19, 0, 0, 13, 0, 0, 0, 0, 0.000358737, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 17000,7
-1.88362,-0.150605,0.83156,0.34886,0.125369,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0598969, 29, 1, 2, 0, 0, 1, 1, 1, 0.0643529, 28, 1, 2, 1, 0, 3, 1, 1, 0.0188254, 25, 3, 2, 2, 0, 0, 3, 1, 0.0281048, 25, 0, 4, 3, 0, 0, 0, 2, 0.0188254, 25, 0, 2, 5, 0, 1, 0, 0, 0.0422515, 24, 1, 2, 5, 0, 0, 1, 0, 0.0525324, 24, 0, 3, 5, 0, 1, 0, 2, 0.0418595, 23, 1, 1, 7, 0, 2, 1, 0, 0.0105749, 21, 2, 2, 7, 0, 1, 2, 1, 0.0205117, 20, 1, 3, 8, 0, 0, 1, 2, 0.0727837, 20, 0, 2, 10, 0, 0, 0, 1, 0.0306092, 20, 0, 1, 11, 0, 1, 0, 1, 0.00645044, 19, 1, 0, 12, 0, 0, 1, 0, 0.00856376, 19, 0, 1, 12, 0, 0, 0, 1, 0.008158, 19, 0, 0, 13, 0, 0, 0, 0, 0.00429108, 19, 0, 0, 13, 0, 0, 0, 0, 0.00479726, 19, 0, 0, 13, 0, 0, 0, 0, 0.00557371, 19, 0, 0, 13, 0, 0, 0, 0, 0.0028946, 19, 0, 0, 13, 0, 0, 0, 0, 0.00773126, 19, 0, 0, 13, 0, 0, 0, 0, 0.00364301, 19, 0, 0, 13, 0, 0, 0, 0, 0.00102152, 19, 0, 0, 13, 0, 0, 0, 0, 0.000133515, 19, 0, 0, 13, 0, 0, 0, 0, 0.000170893, 19, 0, 0, 13, 0, 0, 0, 0, 2.35967e-05, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 18000,8
-1.63961,-0.207816,0.364922,0.467697,0.141528,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0758075, 29, 1, 2, 0, 0, 1, 1, 1, 0.081395, 28, 1, 2, 1, 0, 3, 1, 1, 0.023965, 25, 3, 2, 2, 0, 0, 3, 1, 0.0357313, 25, 0, 4, 3, 0, 0, 0, 2, 0.023965, 25, 0, 2, 5, 0, 1, 0, 0, 0.0501053, 24, 1, 2, 5, 0, 0, 1, 0, 0.0656164, 24, 0, 3, 5, 0, 1, 0, 2, 0.0551658, 23, 1, 1, 7, 0, 2, 1, 0, 0.0141055, 21, 2, 2, 7, 0, 1, 2, 1, 0.0263132, 20, 1, 3, 8, 0, 0, 1, 2, 0.0924304, 20, 0, 2, 10, 0, 0, 0, 1, 0.039209, 20, 0, 1, 11, 0, 1, 0, 1, 0.00772034, 19, 1, 0, 12, 0, 0, 1, 0, 0.00767813, 19, 0, 1, 12, 0, 0, 0, 1, 0.00867591, 19, 0, 0, 13, 0, 0, 0, 0, 0.00312638, 19, 0, 0, 13, 0, 0, 0, 0, 0.00312583, 19, 0, 0, 13, 0, 0, 0, 0, 0.00263344, 19, 0, 0, 13, 0, 0, 0, 0, 0.00129072, 19, 0, 0, 13, 0, 0, 0, 0, 0.00259437, 19, 0, 0, 13, 0, 0, 0, 0, 0.00091724, 19, 0, 0, 13, 0, 0, 0, 0, 0.00019303, 19, 0, 0, 13, 0, 0, 0, 0, 2.38181e-05, 19, 0, 0, 13, 0, 0, 0, 0, 2.04262e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.88956e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19000,8
-2.02655,-0.174559,0.379146,0.270209,0.13836,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0521316, 29, 1, 2, 0, 0, 1, 1, 1, 0.0560273, 28, 1, 2, 1, 0, 3, 1, 1, 0.0163388, 25, 3, 2, 2, 0, 0, 3, 1, 0.0244078, 25, 0, 4, 3, 0, 0, 0, 2, 0.0163388, 25, 0, 2, 5, 0, 1, 0, 0, 0.034382, 24, 1, 2, 5, 0, 0, 1, 0, 0.0452283, 24, 0, 3, 5, 0, 1, 0, 2, 0.0378602, 23, 1, 1, 7, 0, 2, 1, 0, 0.00965583, 21, 2, 2, 7, 0, 1, 2, 1, 0.0180092, 20, 1, 3, 8, 0, 0, 1, 2, 0.0623006, 20, 0, 2, 10, 0, 0, 0, 1, 0.0258989, 20, 0, 1, 11, 0, 1, 0, 0, 0.0049559, 19, 1, 1, 11, 0, 0, 1, 0, 0.0203429, 19, 0, 2, 11, 0, 0, 0, 1, 0.00971895, 19, 0, 1, 12, 0, 0, 0, 0, 0.00597007, 19, 0, 1, 12, 0, 0, 0, 0, 0.0054422, 19, 0, 1, 12, 0, 0, 0, 1, 0.00711079, 19, 0, 0, 13, 0, 0, 0, 0, 0.000871515, 19, 0, 0, 13, 0, 0, 0, 0, 0.0021171, 19, 0, 0, 13, 0, 0, 0, 0, 0.000883495, 19, 0, 0, 13, 0, 0, 0, 0, 0.000194571, 19, 0, 0, 13, 0, 0, 0, 0, 2.23287e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.40172e-05, 19, 0, 0, 13, 0, 0, 0, 0, 4.13042e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 20000,9
-1.97073,-0.184046,0.495828,0.405506,0.133067,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0550401, 29, 1, 2, 0, 0, 1, 1, 1, 0.0591463, 28, 1, 2, 1, 0, 3, 1, 0, 0.0172685, 25, 3, 3, 1, 0, 0, 3, 2, 0.0384353, 25, 0, 4, 3, 0, 0, 0, 2, 0.0172685, 25, 0, 2, 5, 0, 1, 0, 0, 0.0369586, 24, 1, 2, 5, 0, 0, 1, 0, 0.0493401, 24, 0, 3, 5, 0, 1, 0, 2, 0.0404671, 23, 1, 1, 7, 0, 2, 1, 0, 0.0106793, 21, 2, 2, 7, 0, 1, 2, 1, 0.0195754, 20, 1, 3, 8, 0, 0, 1, 2, 0.0665312, 20, 0, 2, 10, 0, 0, 0, 1, 0.027849, 20, 0, 1, 11, 0, 1, 0, 0, 0.00551466, 19, 1, 1, 11, 0, 0, 1, 0, 0.0227959, 19, 0, 2, 11, 0, 0, 0, 1, 0.0107665, 19, 0, 1, 12, 0, 0, 0, 0, 0.00691602, 19, 0, 1, 12, 0, 0, 0, 0, 0.00633976, 19, 0, 1, 12, 0, 0, 0, 1, 0.00801568, 19, 0, 0, 13, 0, 0, 0, 0, 0.0011601, 19, 0, 0, 13, 0, 0, 0, 0, 0.00268719, 19, 0, 0, 13, 0, 0, 0, 0, 0.00106966, 19, 0, 0, 13, 0, 0, 0, 0, 0.000224673, 19, 0, 0, 13, 0, 0, 0, 0, 2.55401e-05, 19, 0, 0, 13, 0, 0, 0, 0, 1.50031e-05, 19, 0, 0, 13, 0, 0, 0, 0, 4.13686e-06, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 21000,9
-2.03811,-0.101234,0.716882,0.304907,0.14504,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0515478, 29, 1, 2, 0, 0, 1, 1, 1, 0.0554012, 28, 1, 2, 1, 0, 3, 1, 0, 0.0161524, 25, 3, 3, 1, 0, 0, 3, 2, 0.0359765, 25, 0, 4, 3, 0, 0, 0, 2, 0.0161524, 25, 0, 2, 5, 0, 1, 0, 0, 0.0357266, 24, 1, 2, 5, 0, 0, 1, 0, 0.0489992, 24, 0, 3, 5, 0, 1, 0, 2, 0.0387286, 23, 1, 1, 7, 0, 2, 1, 0, 0.0108229, 21, 2, 2, 7, 0, 1, 2, 1, 0.0192727, 20, 1, 3, 8, 0, 0, 1, 2, 0.0637108, 20, 0, 2, 10, 0, 0, 0, 1, 0.0269164, 20, 0, 1, 11, 0, 1, 0, 0, 0.00564337, 19, 1, 1, 11, 0, 0, 1, 0, 0.0236245, 19, 0, 2, 11, 0, 0, 0, 1, 0.0109408, 19, 0, 1, 12, 0, 0, 0, 0, 0.00753675, 19, 0, 1, 12, 0, 0, 0, 0, 0.00766859, 19, 0, 1, 12, 0, 0, 0, 1, 0.0112031, 19, 0, 0, 13, 0, 0, 0, 0, 0.00218267, 19, 0, 0, 13, 0, 0, 0, 0, 0.00763414, 19, 0, 0, 13, 0, 0, 0, 0, 0.00460089, 19, 0, 0, 13, 0, 0, 0, 0, 0.00146377, 19, 0, 0, 13, 0, 0, 0, 0, 0.000180861, 19, 0, 0, 13, 0, 0, 0, 0, 0.000623147, 19, 0, 0, 13, 0, 0, 0, 0, 0.000306833, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 22000,10
-2.29121,-0.0564514,0.845533,0.367001,0.171254,30, 1, 1, 0, 30, 1, 1, 0, 0, 1, 1, 0, 0.0402572, 29, 1, 2, 0, 0, 1, 1, 1, 0.0432859, 28, 1, 2, 1, 0, 3, 1, 0, 0.0125635, 25, 3, 3, 1, 0, 0, 3, 2, 0.0280461, 25, 0, 4, 3, 0, 0, 0, 2, 0.0125635, 25, 0, 2, 5, 0, 1, 0, 0, 0.0283667, 24, 1, 2, 5, 0, 0, 1, 0, 0.0395317, 24, 0, 3, 5, 0, 1, 0, 1, 0.0305873, 23, 1, 2, 6, 0, 2, 1, 0, 0.0150377, 21, 2, 3, 6, 0, 1, 2, 1, 0.021636, 20, 1, 4, 7, 0, 0, 1, 2, 0.0653457, 20, 0, 3, 9, 0, 0, 0, 1, 0.0305873, 20, 0, 2, 10, 0, 1, 0, 0, 0.00774581, 19, 1, 2, 10, 0, 0, 1, 0, 0.0317524, 19, 0, 3, 10, 0, 0, 0, 2, 0.0120274, 19, 0, 1, 12, 0, 0, 0, 0, 0.00634034, 19, 0, 1, 12, 0, 0, 0, 0, 0.00681286, 19, 0, 1, 12, 0, 0, 0, 1, 0.0107841, 19, 0, 0, 13, 0, 0, 0, 0, 0.00239058, 19, 0, 0, 13, 0, 0, 0, 0, 0.00784476, 19, 0, 0, 13, 0, 0, 0, 0, 0.00590764, 19, 0, 0, 13, 0, 0, 0, 0, 0.00164695, 19, 0, 0, 13, 0, 0, 0, 0, 0.000405542, 19, 0, 0, 13, 0, 0, 0, 0, 0.00191069, 19, 0, 0, 13, 0, 0, 0, 0, 0.00128739, 19, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 13, 0, 0, 0, 0, 0, 23000,10
